"L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","L11","L12","L13","L14","L15","L16","L17","L18","L19","L20","L21","L22","L23","L24","L25","L26","L27","L28","L29","L30","L31","L32","L33","L34","L35","L36","L37","L38","L39","L40","L41","L42","L43","L44","L45","L46","L47","L48","L49","L50","L51","L52","L53","L54"
0.503025766462088,0.862030101008713,0.594188234768808,0.953862247988582,0.812561616301537,0.725276936776936,0.803807618096471,0.668864016421139,0.307301386259496,0.641218464821577,0.621719796210527,0.296462549827993,0.837404796853662,0.424075353890657,0.940415768884122,0.0527502149343491,0.0255825184285641,0.515818526037037,0.90581470541656,0.874641668982804,0.488085965625942,0.760418163612485,0.358246076852083,0.508746542036533,0.298495897091925,0.67102983314544,0.376917874440551,0.404595145024359,0.0978981908410788,0.130134535953403,0.757905819453299,0.6273243855685,0.00507229007780552,0.132799549028277,0.420367198064923,0.497486488893628,0.167846742086112,0.746150688268244,0.0233405595645308,0.186667723581195,0.750446961261332,0.271370179951191,0.781836028210819,0.685168130323291,0.0505530536174774,0.821183623746037,0.925739882513881,0.909604738466442,0.914872285909951,0.202346098609269,0.200758760794997,0.0729356044903398,0.229583462700248,0.32516729272902
0.335301836952567,0.305710058659315,0.676700798794627,0.291681700386107,0.706702195107937,0.82307602185756,0.345124862156808,0.613480622880161,0.909029161557555,0.927465716376901,0.0192762035876513,0.424403920769691,0.459933307021856,0.505800663493574,0.812570250593126,0.882877504453063,0.14663939923048,0.290211436338723,0.282519184984267,0.702173536643386,0.137483739294112,0.906180731020868,0.460900946520269,0.862569517455995,0.620304136537015,0.764959177933633,0.966627684421837,0.77398160006851,0.642431730404496,0.0179566387087107,0.733932964503765,0.24680882692337,0.31655611936003,0.654981661587954,0.332449531182647,0.80833191704005,0.257121192291379,0.0307897925376892,0.85040954593569,0.077240401878953,0.95900129340589,0.97032848931849,0.65836732275784,0.95625376701355,0.708098796196282,0.90456912573427,0.813966892659664,0.200507619418204,0.691414120607078,0.607965896837413,0.588526751846075,0.500760845839977,0.871331253089011,0.456906254403293
0.898176226764917,0.623454624786973,0.0828967038542032,0.75961784273386,0.153478433378041,0.328672075644135,0.880446495488286,0.437197697348893,0.490929240360856,0.415506895631552,0.937851008027792,0.984036187641323,0.943424765951931,0.0332667836919427,0.122140249237418,0.213616395369172,0.519803129136562,0.994808873161674,0.715234293602407,0.303483040072024,0.995605985634029,0.315614481456578,0.910843833349645,0.277683338150382,0.410018346272409,0.189691247418523,0.202191441319883,0.3336047148332,0.17763199750334,0.63410631287843,0.105588831007481,0.891145347617567,0.918312442488968,0.474266360513866,0.760534219443798,0.318227801471949,0.619702262803912,0.857536857016385,0.225446011871099,0.747679842635989,0.302186331711709,0.1396449431777,0.252563714049757,0.362793102860451,0.175416039302945,0.0770670613273978,0.390355214476585,0.610227786935866,0.101205973885953,0.497828331775963,0.33752629160881,0.33605747949332,0.341098831035197,0.85322976950556
0.738578956574202,0.134795866906643,0.420037440024316,0.0312556903809309,0.45394373126328,0.57392297219485,0.682490227743983,0.853975052013993,0.501844164915383,0.0177705818787217,0.37227439135313,0.636019351892173,0.202343235723674,0.305228685960174,0.538022293709219,0.303700575605035,0.98317208699882,0.0580494375899434,0.870214784517884,0.915607770904899,0.558178752660751,0.510410824790597,0.703744038008153,0.705913537181914,0.762056578882039,0.38449227437377,0.288887995295227,0.0789782498031855,0.966303292661905,0.991764146834612,0.989848998375237,0.549545693211257,0.191133785992861,0.80559865757823,0.659518896602094,0.578256730921566,0.836020005866885,0.522644294425845,0.320360703393817,0.46511874999851,0.0830184128135443,0.699878497980535,0.073676660656929,0.240062162280083,0.36976102553308,0.517063604667783,0.725523873232305,0.818963272497058,0.797285353764892,0.962628083303571,0.0352633623406291,0.236790336668491,0.597787689417601,0.189924716949463
0.0514405649155378,0.950565351173282,0.826223748736084,0.503382279537618,0.904626592062414,0.079992052167654,0.0919384164735675,0.15819139406085,0.0835485765710473,0.514592214487493,0.670731907710433,0.209447734057903,0.718608694151044,0.780692897737026,0.277280567213893,0.5979691054672,0.356122253462672,0.727490624412894,0.131054889410734,0.0784597853198647,0.325056510046124,0.209428854286671,0.16003446187824,0.185327865183353,0.207711574621499,0.567227580584586,0.551798359490931,0.529104055836797,0.493416464887559,0.35608325432986,0.36527104396373,0.342342507094145,0.5427465736866,0.0663883266970515,0.248032421804965,0.0451825652271509,0.0369123984128237,0.350255618803203,0.695336128585041,0.858214463107288,0.678188285790384,0.409966197796166,0.980449226684868,0.583400279283524,0.777424701489508,0.439288789406419,0.0398805802688003,0.495178667828441,0.394329244270921,0.0731926597654819,0.788187681697309,0.916630427353084,0.0677078552544117,0.617254422977567
0.769040724262595,0.894331846386194,0.494082861579955,0.39906407147646,0.677199345082045,0.397582478821278,0.992325730621815,0.944043609313667,0.35208201687783,0.473601655103266,0.126770153641701,0.132403034716845,0.381686898879707,0.704222059808671,0.136564790271223,0.783659027889371,0.746351311914623,0.897317674942315,0.658633376471698,0.96555666346103,0.422055751085281,0.175970680080354,0.987313326448202,0.222091062925756,0.0111984396353364,0.263014007359743,0.774999897927046,0.203285575844347,0.415735184215009,0.0933978371322155,0.471713822335005,0.311116474680603,0.784968564286828,0.000730087049305439,0.736940818838775,0.977252410724759,0.547759966924787,0.960632807575166,0.174571484327316,0.373576266691089,0.917632368393242,0.627095576375723,0.551217266358435,0.17024399805814,0.636364573612809,0.970523948781192,0.946559648960829,0.525828421115875,0.0113683603703976,0.0360889798030257,0.179330969229341,0.702934244647622,0.550789004191756,0.305539579130709
0.456656310707331,0.207692490890622,0.775280144996941,0.933424376882613,0.246045828796923,0.887957661412656,0.278196600265801,0.0129084186628461,0.80947348382324,0.992389268241823,0.830265743657947,0.713521822355688,0.896671468392015,0.241209947504103,0.928556872531772,0.11020196788013,0.123216192238033,0.317720225080848,0.343117189593613,0.0365913603454828,0.694731848314404,0.602462981827557,0.375244494527578,0.637175558134913,0.956654579378664,0.687731058336794,0.0109918545931578,0.653536804951727,0.888224806636572,0.69196982961148,0.844343539327383,0.580712359398603,0.44892737083137,0.870769331231713,0.167984974570572,0.397285548038781,0.325431836768985,0.162267090752721,0.79959221649915,0.949268663302064,0.321120914071798,0.481718195602298,0.395482186228037,0.514527444727719,0.231524427421391,0.0483282087370753,0.257320884615183,0.164049491286278,0.664080560207367,0.929430649615824,0.926407670602202,0.397544839419425,0.0209552329033613,0.877645331434906
0.17227266356349,0.531983748078346,0.721800282597542,0.142622574232519,0.427782585844398,0.146949214860797,0.0347400018945336,0.711911948397756,0.198928199708462,0.565903486683965,0.483735362067819,0.935832745395601,0.155346859246492,0.480845747515559,0.481607816182077,0.402937917038798,0.379575950093567,0.629417684860528,0.242332123219967,0.681798514910042,0.75728174392134,0.282674277201295,0.238610979169607,0.315384940244257,0.37120849173516,0.886454253457487,0.472261281684041,0.898907024413347,0.223699451424181,0.931951792910695,0.243278809823096,0.984932869672775,0.66046557482332,0.412972372956574,0.255454311147332,0.628101583570242,0.109102649614215,0.467801758088171,0.652464843355119,0.232279951684177,0.0396784814074636,0.920976393856108,0.215975324623287,0.883493815548718,0.285241545177996,0.608334643766284,0.607581580989063,0.392323798500001,0.499807947315276,0.394291697070003,0.696381990797818,0.060011500492692,0.79308411758393,0.0405112151056528
0.609904794022441,0.351221865043044,0.00297664478421211,0.673326490446925,0.992723192088306,0.636851363815367,0.694737661629915,0.26902749016881,0.656118277460337,0.0935021229088306,0.559301216155291,0.472149606794119,0.64060537237674,0.948741793632507,0.70328769646585,0.701372297480702,0.756593358702958,0.0849764849990606,0.754940940067172,0.316328847780824,0.109605650417507,0.997714929282665,0.631913121789694,0.794830977916718,0.661090086214244,0.069174537435174,0.735597938299179,0.458411421626806,0.688651295378804,0.282598522491753,0.619680189527571,0.152958600781858,0.0743876574561,0.716765122488141,0.839054305106401,0.247359531931579,0.767949687317014,0.670524906367064,0.277424531057477,0.59312857594341,0.699055727571249,0.187952767126262,0.872694587334991,0.289087821729481,0.815070254728198,0.435801303014159,0.15631132107228,0.793163410387933,0.84026048053056,0.500523008406162,0.447383456863463,0.849287622608244,0.263097758404911,0.64362309128046
0.285929013043642,0.793040252290666,0.210508880205452,0.0733171636238694,0.604698049835861,0.781586826778948,0.141694993712008,0.448871651664376,0.00747973937541246,0.369739608839154,0.0816661734133959,0.37352845352143,0.000498767010867596,0.121287058107555,0.580828038975596,0.359503377228975,0.885599234141409,0.857526896521449,0.433404603041708,0.237606779672205,0.264862799085677,0.852470931597054,0.560769534669816,0.584326191805303,0.482838240452111,0.475245296955109,0.169334198348224,0.831700751557946,0.0515565555542707,0.427990981377661,0.90341604501009,0.721172497607768,0.262919023633003,0.19211084395647,0.907379478216171,0.558218309655786,0.686323705129325,0.0752855213358998,0.606576826423407,0.671267773024738,0.528946037404239,0.55081717018038,0.749089046381414,0.0690236939117312,0.410591858439147,0.352423432283103,0.0804662303999066,0.0645054178312421,0.547589923255146,0.157426221296191,0.840986582450569,0.296644054353237,0.650637868791819,0.511926450766623
0.972809975966811,0.104935930110514,0.554307722486556,0.601945854723454,0.0368241351097822,0.306653341278434,0.615126896649599,0.500127818435431,0.581811563111842,0.849968735128641,0.875249560922384,0.784484408795834,0.516034515574574,0.589670290239155,0.359148665331304,0.533748336136341,0.258504399098456,0.435155947692692,0.569231986068189,0.760306945070624,0.617617051117122,0.425977795384824,0.075653231702745,0.0559309106320143,0.553253133781254,0.54276152420789,0.937244676984847,0.280012192204595,0.516569313593209,0.794385304674506,0.279825173318386,0.38894690386951,0.973907295614481,0.937183908186853,0.499560533091426,0.0683414088562131,0.440499692223966,0.809138737618923,0.481601395644248,0.0292015513405204,0.248841250315309,0.339278067462146,0.343361707404256,0.724708984605968,0.940207179635763,0.679978440515697,0.652696427889168,0.749526594765484,0.143661267124116,0.79930304735899,0.0919691612944007,0.61631568800658,0.182829167693853,0.178086663596332
0.632681919261813,0.655370193533599,0.950564939528704,0.314194707199931,0.351848282851279,0.532464182935655,0.82293177396059,0.208897332660854,0.410717507824302,0.715907634235919,0.309723250567913,0.569947823882103,0.274694185703993,0.813781397417188,0.801001301035285,0.951957307755947,0.23653621878475,0.621368048712611,0.970318952575326,0.39634966943413,0.930067270994186,0.747721999883652,0.306085384450853,0.991966382600367,0.149431875906885,0.844053606502712,0.58534272480756,0.0273144533857703,0.367600411176682,0.581731683574617,0.631896954961121,0.043443264439702,0.135396954603493,0.346580222249031,0.0840963656082749,0.828141216188669,0.220294057391584,0.567996638827026,0.0664028180763125,0.808780146762729,0.404917473904788,0.774628918617964,0.021773767657578,0.844027738086879,0.511502422392368,0.226440211758018,0.489298077300191,0.947029666975141,0.942210851237178,0.271491638384759,0.284733828157187,0.966297812759876,0.877307505346835,0.778880732133985
0.0695766769349575,0.461424593813717,0.294384822249413,0.846479787491262,0.78788048401475,0.0580037087202072,0.420246330089867,0.779715267010033,0.985342213883996,0.18929227348417,0.733189349994063,0.0259465081617236,0.759401489980519,0.350279849022627,0.00900865253061056,0.152720186859369,0.609716101549566,0.171653349883854,0.0280213318765163,0.605584716424346,0.202313022688031,0.0326821822673082,0.822434044443071,0.399270534515381,0.814386188052595,0.169069526717067,0.318103632889688,0.584879062138498,0.84015095513314,0.195806197822094,0.00450366456061602,0.81280314642936,0.596527793444693,0.525331421755254,0.508520222268999,0.295298079960048,0.902638408355415,0.301000854000449,0.941366357728839,0.389370197430253,0.872888887301087,0.115579811856151,0.928470015525818,0.438464994542301,0.106875664554536,0.804145900532603,0.807812700048089,0.363572927191854,0.351022513583302,0.630164355970919,0.53182977437973,0.130512903444469,0.409346216358244,0.414034873247147
0.497919470071793,0.923479842022061,0.530877715907991,0.7912533050403,0.305433308705688,0.68408218305558,0.550455687567592,0.284352836199105,0.836788428016007,0.061837044544518,0.652938770130277,0.321930382400751,0.302547003142536,0.558046906255186,0.216094260104001,0.483254846185446,0.797599715180695,0.47002621833235,0.05450373981148,0.975234663113952,0.730332314968109,0.261774165555835,0.513376265764236,0.721636837348342,0.381026353687048,0.964717627502978,0.126054991967976,0.107159283943474,0.134081714786589,0.0428305510431528,0.286234445869923,0.705333826132119,0.476479725912213,0.056147282011807,0.445403099060059,0.37280207592994,0.155120224691927,0.492179940454662,0.393505981191993,0.197148134931922,0.271325978450477,0.354609243571758,0.628377774730325,0.625344871543348,0.15185271948576,0.942448182962835,0.861403780058026,0.224478112533689,0.729000658728182,0.128971882164478,0.484280637465417,0.820240832865238,0.73487941082567,0.71516786608845
0.809800224378705,0.240975830703974,0.249564084224403,0.259069791063666,0.865491102449596,0.162945080548525,0.210270087234676,0.727210531942546,0.262396768666804,0.534732888452709,0.32761711999774,0.77011778857559,0.786281647160649,0.0278951833024621,0.969024408608675,0.684040307998657,0.424629640765488,0.799608455970883,0.948139212094247,0.0306443581357598,0.402910577133298,0.953930389136076,0.123965591192245,0.13858290668577,0.592533547431231,0.0221630521118641,0.894334546290338,0.531898279674351,0.669372582808137,0.67277464736253,0.912634871900082,0.435974420979619,0.765224879607558,0.814862186089158,0.897167650982738,0.753757672384381,0.971733746118844,0.631254149600863,0.518530490808189,0.620509626343846,0.990853311493993,0.504380950704217,0.285150325857103,0.0321593126282096,0.747836551629007,0.021228170953691,0.433754378929734,0.586257042363286,0.0721425982192159,0.772800890728831,0.731330822221935,0.0304764313623309,0.205030380748212,0.0998491672798991
0.592566693201661,0.502621894702315,0.255314571782947,0.531805634498596,0.558336731046438,0.935447876341641,0.4766711210832,0.0599415265023708,0.74599059484899,0.89926846139133,0.986402995884418,0.609826198779047,0.0429885499179363,0.255912309512496,0.433330220170319,0.828331366181374,0.0706250770017505,0.237376892007887,0.607036413624883,0.625184705480933,0.0903606945648789,0.149698066525161,0.260645598173141,0.815839163959026,0.235604455694556,0.341033259406686,0.620198900811374,0.78702599555254,0.443281955085695,0.951331991702318,0.0615702094510198,0.0276047121733427,0.094198583625257,0.405410614795983,0.561655246652663,0.0216294405981898,0.68899801094085,0.999302987940609,0.93377058301121,0.338566753081977,0.647280964069068,0.0685409279540181,0.103697188198566,0.412828638218343,0.801552715711296,0.572446400299668,0.708484266884625,0.857490648515522,0.77938324585557,0.299943999387324,0.891958571970463,0.42707609385252,0.977142514660954,0.951112458482385
0.154461182653904,0.318152382969856,0.974010417237878,0.00380875263363123,0.114487902261317,0.413807230070233,0.762603105977178,0.991110989823937,0.171426186338067,0.3790088519454,0.0331517364829779,0.0442184321582317,0.559497197158635,0.783133678138256,0.631572093814611,0.00253800675272942,0.697502474300563,0.53180287964642,0.39129688218236,0.369090036489069,0.79278243612498,0.567962006665766,0.868793398141861,0.293423631228507,0.790682135149837,0.640963732264936,0.353323155082762,0.352512300014496,0.970546755939722,0.333106677047908,0.684200880117714,0.859830782748759,0.63284597825259,0.722863705828786,0.0952389305457473,0.60180988535285,0.433903873898089,0.139466047286987,0.0587340630590916,0.976772031746805,0.114886881783605,0.790333881042898,0.947893564589322,0.75589260365814,0.330557446926832,0.400888787582517,0.0266310097649693,0.456651036627591,0.435265503823757,0.656664556823671,0.142925877124071,0.731977219693363,0.447201931849122,0.366799466311932
0.947675229981542,0.764151440002024,0.798710110597312,0.743689199909568,0.475119763053954,0.011503616347909,0.338466248475015,0.795147884637117,0.554687085561454,0.157443610951304,0.577071160078049,0.172128814272583,0.17537188809365,0.146841513924301,0.504230115562677,0.934129709377885,0.568500413559377,0.274961406365037,0.795354711823165,0.196617985144258,0.582807295955718,0.703922469168901,0.938028807751834,0.0857182797044516,0.0968684330582619,0.797042121179402,0.802646340802312,0.982637127861381,0.269721768796444,0.439678906463087,0.838910322636366,0.264333217404783,0.946404047310352,0.247533731162548,0.151974844746292,0.170496408827603,0.0165846198797226,0.606786743737757,0.825270125642419,0.773480000905693,0.159994785673916,0.466013235040009,0.570396553725004,0.602173612453043,0.926446215249598,0.324346861802042,0.227724174968898,0.685191727243364,0.204469358548522,0.00177717301994562,0.505303813144565,0.163954699411988,0.592555557377636,0.477286749519408
0.260291084647179,0.0713934069499373,0.455027616582811,0.21386123355478,0.914081651717424,0.517198619432747,0.935963751748204,0.224364222958684,0.0972339203581214,0.685530968010426,0.403360752388835,0.73188529163599,0.65965780057013,0.673575234599411,0.305987735278904,0.232556169852614,0.191692813299596,0.94731702003628,0.206404243595898,0.797443148680031,0.284682343713939,0.0117670800536871,0.425570662133396,0.555522463284433,0.933455020189285,0.247332900762558,0.0382692217826843,0.409342614933848,0.796925659291446,0.836956918239594,0.461517985910177,0.596307009458542,0.282605972141027,0.881274885497987,0.692610126920044,0.704041520133615,0.856576722115278,0.278079885989428,0.200290917418897,0.41655336972326,0.563116405159235,0.674134462140501,0.47716158721596,0.195388943888247,0.455176530405879,0.652879266999662,0.538121345452964,0.000170550309121609,0.612064177170396,0.893164775334299,0.256259487941861,0.999251329340041,0.124701079912484,0.830901871435344
0.103012911975384,0.685021703131497,0.0420468840748072,0.987450824119151,0.724589678458869,0.260382127016783,0.626099525019526,0.547329236753285,0.895278953015804,0.756542277522385,0.781631076708436,0.884387254714966,0.41637947037816,0.917117515578866,0.846351098269224,0.252320250496268,0.311313428916037,0.0115475002676249,0.363419875502586,0.421652683988214,0.222232103347778,0.817954906262457,0.195185477845371,0.490574292838573,0.269870581105351,0.42847797088325,0.453037392348051,0.162511351518333,0.0865133162587881,0.538852975703776,0.563589700497687,0.938149254769087,0.576667760498822,0.339005023241043,0.856117347255349,0.442441116087139,0.57777751609683,0.0995437791571021,0.347469282336533,0.636089941486716,0.782054965384305,0.23438898473978,0.157519919797778,0.326442123390734,0.0264708194881678,0.190551104024053,0.326536979526281,0.303151935338974,0.286170604638755,0.4286053404212,0.120927945710719,0.583365986123681,0.819194138050079,0.243260385468602
0.665645251050591,0.494204419665039,0.698354793712497,0.453436225652695,0.167457951232791,0.766580666415393,0.0994704766198993,0.496046307496727,0.438151065260172,0.275818671099842,0.237803492695093,0.457691426388919,0.932336878962815,0.387454766780138,0.0934215160086751,0.578916409984231,0.934231110848486,0.711246863938868,0.633844411000609,0.584012729115784,0.895357059314847,0.399690131656826,0.676379795186222,0.899678983725607,0.6998984310776,0.620780776254833,0.716010702773929,0.72996414732188,0.62174326647073,0.184543622657657,0.189997875131667,0.168552893213928,0.163073287345469,0.53143963124603,0.298884797841311,0.93301996961236,0.299305275082588,0.769987905398011,0.722429029643536,0.0565070230513811,0.441067669540644,0.905645215883851,0.751739057712257,0.983348385430872,0.62272906769067,0.769234189763665,0.875390935689211,0.886608675122261,0.881505756638944,0.536790741607547,0.867989403195679,0.263206073082983,0.351248107850552,0.565869972109795
